,bam-2,C27B7.7,cam-1,casy-1,cdh-12,cdh-3,cdh-4,cdh-5,clr-1,dma-1,egl-15,fmi-1,glit-1,him-4,hmr-1,igcm-1,igcm-2,igcm-3,igdb-1,igeg-1,igeg-2,iglr-1,iglr-3,lad-2,lat-1,lat-2,let-4,lron-10,lron-11,lron-12,lron-13,lron-14,lron-15,lron-5,lron-6,lron-7,madd-4,mig-6,ncam-1,nlg-1,nlr-1,nrx-1,oig-1,oig-2,oig-3,oig-4,oig-5,oig-8,pan-1,ptp-3,ptp-4,pxn-1,pxn-2,rig-1,rig-3,rig-4,rig-5,rig-6,sax-3,sax-7,slt-1,syg-1,syg-2,ten-1,tol-1,unc-40,unc-5,unc-52,unc-6,ver-3,wrk-1,Y37E11AL.6,zig-1,zig-10,zig-2,zig-3,zig-4,zig-5,zig-6,zig-7,zig-8,zig-9,cdh-1,cdh-10,cdh-7,cdh-8,cdh-9,dig-1,egg-6,fshr-1,igcm-4,igdb-2,igdb-3,iglr-2,itx-1,lron-1,lron-2,lron-3,lron-4,lron-8,lron-9,oig-6,oig-7,sma-10,sym-1,T07H6.4,ver-1,ver-4
fmi-1,-43217692410.98509,-202315950054.86096,18727894750.757095,-2095402555.5913315,-4.627263069152832,103044083668.82593,0.0,0.0,0.0,-48502402618.17927,0.0,8.262367248535156,0.0,0.0,48.49814987182617,128687699027.9688,0.0,-220131493114.57254,0.0,-14794651078.36967,0.0,-40110925877.745316,2095402558.2880087,0.0,-4305106134.020484,0.0,0.0,-51522041833.7874,-130152713085.03098,0.0,26.162208557128906,42169991085.85918,0.0,-1047701281.0576363,9363947377.025297,28.484272003173828,-1047701425.81707,0.0,9828708735.783596,-3028349246.9742947,21608846205.666897,-9.814964294433594,-1456797028.5066185,12029168514.176594,0.0,-17999496020.62892,213398701660.4188,-4.535348892211914,12.512527465820312,-7.44077205657959,-39129745212.20162,683490040.644681,207426632774.1173,-9.119972229003906,-31.362561225891113,4304319314.401924,-18727894750.427856,-29658060253.861847,-48.86619567871094,-72.3955307006836,0.0,64543371175.74046,0.0,33903589789.228676,2095402702.474968,1.7658843994140625,0.0,0.0,1456797012.1177998,0.0,-2732641357.460843,7857305727.524405,-21895309132.199646,3552199873.0455303,13319094250.97535,-257375397954.11856,-99380742558.87796,-51522041830.81513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glit-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
him-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hmr-1,-33460527140.57959,134818540661.70721,-5543114754.509216,-24714670104.948914,2.361037254333496,86330312444.82886,0.0,0.0,0.0,-39370698531.50836,0.0,38.165283203125,0.0,0.0,126.23081970214844,12354742769.212328,0.0,-166247913502.1085,0.0,-54364080492.425354,0.0,-81340924801.3371,-5749077747.396856,0.0,-20408829490.448822,0.0,0.0,-43165156223.011475,31281841003.89476,0.0,73.37101173400879,-94210228496.13562,0.0,2874538891.0653076,-17091030808.544678,65.741943359375,-19449323968.51245,0.0,23188444663.28784,-16305228103.839111,70087996028.36578,6.08612060546875,44461137842.076294,54336228539.31047,0.0,15871033780.588318,69316231952.2641,-0.532984733581543,6.0746917724609375,-24388365254.168983,-19416261228.03177,-65891576010.806404,31028604023.374695,3123235569.5302734,-109.02297687530518,109265442690.19739,-4672109511.663818,27324958056.232315,-125.58074951171875,-7091988767.806702,0.0,48288876272.63983,0.0,8660237949.651138,38898647619.674255,-2.9593505859375,0.0,0.0,-44461137860.444214,0.0,55787268862.93573,42053883154.61569,-66009428961.05313,14867958617.336517,26896479404.57355,-45875300302.775024,-105978905510.11218,-39445373292.52573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
igcm-1,-17336332552.51987,-35254764241.39354,-190756273303.57028,59632939752.26876,39760425613.374306,-104808634210.26955,0.0,0.0,0.0,0.0,0.0,-7153174572.542952,0.0,0.0,-20418312629.011528,219087890969.04633,0.0,-35254764241.39354,0.0,-124053864462.93321,0.0,-46328246106.01025,-109431348294.28404,0.0,-70915587153.05942,0.0,0.0,-8102514265.092306,-13159652028.739275,0.0,26934515517.777847,-152299861227.61377,0.0,-35586767819.034584,37408574475.73424,23691851674.645924,42211922685.01028,0.0,103585753455.08833,4382387495.837771,-23429412037.669125,-100148285719.99368,7590524165.774643,-19453373556.330257,0.0,41991178497.3127,141660499004.0544,-72647938016.92198,-39680315694.19551,-71256701484.3735,-10907094650.45032,-149602543871.64728,-70509528482.78708,7649973138.150952,-13795400619.405092,0.0,134467003063.37302,-92506701507.42844,5047154298.536265,-105146201274.8612,0.0,61369526534.8545,0.0,-12583461475.384823,-67279071819.85631,-260463369354.44214,0.0,0.0,16343464977.429722,0.0,-27714950368.2793,62038277244.77795,59057927966.99214,20564170988.937122,-37301638484.03195,-76033445125.62846,-167723617416.21222,98595044439.77147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
igcm-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
igcm-3,37580154825.99544,358737221.6573194,84782625968.59425,139988274182.76343,-89388932499.95802,-39576418577.98417,0.0,0.0,0.0,0.0,0.0,-105474977656.48524,0.0,0.0,78471808877.67123,-64948347105.7012,0.0,32262667882.744556,0.0,1055185502.9012047,0.0,11494234259.903965,20076438576.284115,0.0,164574314289.42822,0.0,0.0,51052066609.61209,-4558877172.402309,0.0,156007559868.01642,-68677347470.44216,0.0,-28286046658.63971,91742507148.7231,-41885907286.88512,-79341613232.7164,0.0,-72660052526.20451,122170503062.9409,3296564476.215966,-34539777522.67911,124103362042.74715,152398181179.1875,0.0,77782667970.36002,-223295666042.62878,-18200378630.666615,2629537650.5190067,0.0,-14701903051.878841,60029806386.75233,34012070489.698822,-77715522974.40155,68299491169.46733,52221287500.45812,63907759550.22481,-114544470306.73172,-129609258556.83194,-175970451614.43506,0.0,1456216636.7100449,0.0,92527072638.92595,43625515943.086945,-2629537874.2184515,0.0,0.0,62526363804.473694,0.0,47058868513.492805,-66568730552.55445,138794561617.0829,-2552502056.9331894,-3104775316.974159,-74248900966.81651,-6209550633.948318,91810442879.1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
igdb-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
igeg-1,157027274309.8186,-17807777970.65146,-18300333085.343155,33124554204.7334,0.0,-257833624132.42862,0.0,0.0,0.0,-10591364900.282236,0.0,-66683956446.28435,0.0,0.0,26566179444.15896,-76759005847.4128,0.0,-17807777970.65146,0.0,76097680810.39156,0.0,137553006501.97156,-40756353896.67456,0.0,-100640178223.48257,0.0,0.0,101581499803.30893,-169139556345.50775,0.0,31767070908.107265,-1375571349.9868126,0.0,56973515304.39842,-33853627440.4176,-2870648970.351856,4142874587.2027984,0.0,-76716535998.65279,106213011952.3432,0.0,-31999783708.71716,2119193228.6618013,0.0,0.0,5713362861.870762,-138615073938.22174,-11231589352.953104,-12.07509994506836,40537952154.73375,-15251801771.707521,20685845834.85836,-35615555941.30292,16559874361.174109,481177166.85013914,-269585250072.62735,47105768426.18051,-547693011.0565958,-9472701477.816198,17517652655.979576,0.0,-179138490355.31155,0.0,28282092247.75993,-58547459092.71301,45.12518501281738,0.0,0.0,-59632530762.694046,0.0,26981144829.1169,-118819917636.9564,96226929766.9957,-68015813154.46497,81272795821.65213,78342622249.90549,162545591643.30426,151526256079.98447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
igeg-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
