,bam-2,C27B7.7,cam-1,casy-1,cdh-12,cdh-3,cdh-4,cdh-5,clr-1,dma-1,egl-15,fmi-1,glit-1,him-4,hmr-1,igcm-1,igcm-2,igcm-3,igdb-1,igeg-1,igeg-2,iglr-1,iglr-3,lad-2,lat-1,lat-2,let-4,lron-10,lron-11,lron-12,lron-13,lron-14,lron-15,lron-5,lron-6,lron-7,madd-4,mig-6,ncam-1,nlg-1,nlr-1,nrx-1,oig-1,oig-2,oig-3,oig-4,oig-5,oig-8,pan-1,ptp-3,ptp-4,pxn-1,pxn-2,rig-1,rig-3,rig-4,rig-5,rig-6,sax-3,sax-7,slt-1,syg-1,syg-2,ten-1,tol-1,unc-40,unc-5,unc-52,unc-6,ver-3,wrk-1,Y37E11AL.6,zig-1,zig-10,zig-2,zig-3,zig-4,zig-5,zig-6,zig-7,zig-8,zig-9,cdh-1,cdh-10,cdh-7,cdh-8,cdh-9,dig-1,egg-6,fshr-1,igcm-4,igdb-2,igdb-3,iglr-2,itx-1,lron-1,lron-2,lron-3,lron-4,lron-8,lron-9,oig-6,oig-7,sma-10,sym-1,T07H6.4,ver-1,ver-4
egl-15,-60309413628.89853,82964467166.14526,-51368887691.12433,-45161273010.61078,149033040901.82968,-49326044742.640594,0.0,0.0,0.0,-124365024178.91048,0.0,50685476375.12811,0.0,0.0,-19842487003.56732,8850092335.666754,0.0,-106443814502.75195,0.0,-149213755599.4557,0.0,25386566777.38141,-80193221481.58342,0.0,-65245043832.10132,0.0,0.0,-60899654686.86754,-567722179386.1477,0.0,-484995389892.51904,153416395839.26254,0.0,28946036667.163498,26317640003.23573,59922706973.62085,-62650202357.61606,0.0,-12468014799.328377,35380249457.95788,-41048094594.92984,-46697550711.154884,-41779731101.93271,-8699619837.102865,0.0,-9796885615.748672,-59601009888.1853,-28548781567.2091,49694948697.49884,-46394939497.27268,-154091233860.89102,-1528622362.222735,-19185331344.888245,-48818330152.98456,-15301198646.404417,-19047486351.17041,-48000517172.76999,37415648332.30908,50906206704.61456,-54277745595.35213,0.0,-57021842391.78366,0.0,-3857969897.402832,114788690516.97217,8845026547.013916,0.0,0.0,148999122857.34766,0.0,63036012359.78201,-18127770077.510864,-138494517358.82263,-55817873237.21745,1851990905.939787,-12487164652.238037,5314342777.69699,19084645817.51587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fmi-1,-60309413628.89853,82964467166.14526,-51368887691.12433,-45161273010.61078,149033040901.82968,-49326044742.640594,0.0,0.0,0.0,-124365024178.91048,0.0,50685476375.12811,0.0,0.0,-19842487003.56732,8850092335.666754,0.0,-106443814502.75195,0.0,-149213755599.4557,0.0,25386566777.38141,-80193221481.58342,0.0,-65245043832.10132,0.0,0.0,-60899654686.86754,-567722179386.1477,0.0,-484995389892.51904,153416395839.26254,0.0,28946036667.163498,26317640003.23573,59922706973.62085,-62650202357.61606,0.0,-12468014799.328377,35380249457.95788,-41048094594.92984,-46697550711.154884,-41779731101.93271,-8699619837.102865,0.0,-9796885615.748672,-59601009888.1853,-28548781567.2091,49694948697.49884,-46394939497.27268,-154091233860.89102,-1528622362.222735,-19185331344.888245,-48818330152.98456,-15301198646.404417,-19047486351.17041,-48000517172.76999,37415648332.30908,50906206704.61456,-54277745595.35213,0.0,-57021842391.78366,0.0,-3857969897.402832,114788690516.97217,8845026547.013916,0.0,0.0,148999122857.34766,0.0,63036012359.78201,-18127770077.510864,-138494517358.82263,-55817873237.21745,1851990905.939787,-12487164652.238037,5314342777.69699,19084645817.51587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glit-1,-60309413628.89853,82964467166.14526,-51368887691.12433,-45161273010.61078,149033040901.82968,-49326044742.640594,0.0,0.0,0.0,-124365024178.91048,0.0,50685476375.12811,0.0,0.0,-19842487003.56732,8850092335.666754,0.0,-106443814502.75195,0.0,-149213755599.4557,0.0,25386566777.38141,-80193221481.58342,0.0,-65245043832.10132,0.0,0.0,-60899654686.86754,-567722179386.1477,0.0,-484995389892.51904,153416395839.26254,0.0,28946036667.163498,26317640003.23573,59922706973.62085,-62650202357.61606,0.0,-12468014799.328377,35380249457.95788,-41048094594.92984,-46697550711.154884,-41779731101.93271,-8699619837.102865,0.0,-9796885615.748672,-59601009888.1853,-28548781567.2091,49694948697.49884,-46394939497.27268,-154091233860.89102,-1528622362.222735,-19185331344.888245,-48818330152.98456,-15301198646.404417,-19047486351.17041,-48000517172.76999,37415648332.30908,50906206704.61456,-54277745595.35213,0.0,-57021842391.78366,0.0,-3857969897.402832,114788690516.97217,8845026547.013916,0.0,0.0,148999122857.34766,0.0,63036012359.78201,-18127770077.510864,-138494517358.82263,-55817873237.21745,1851990905.939787,-12487164652.238037,5314342777.69699,19084645817.51587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
him-4,-60309413628.89853,82964467166.14526,-51368887691.12433,-45161273010.61078,149033040901.82968,-49326044742.640594,0.0,0.0,0.0,-124365024178.91048,0.0,50685476375.12811,0.0,0.0,-19842487003.56732,8850092335.666754,0.0,-106443814502.75195,0.0,-149213755599.4557,0.0,25386566777.38141,-80193221481.58342,0.0,-65245043832.10132,0.0,0.0,-60899654686.86754,-567722179386.1477,0.0,-484995389892.51904,153416395839.26254,0.0,28946036667.163498,26317640003.23573,59922706973.62085,-62650202357.61606,0.0,-12468014799.328377,35380249457.95788,-41048094594.92984,-46697550711.154884,-41779731101.93271,-8699619837.102865,0.0,-9796885615.748672,-59601009888.1853,-28548781567.2091,49694948697.49884,-46394939497.27268,-154091233860.89102,-1528622362.222735,-19185331344.888245,-48818330152.98456,-15301198646.404417,-19047486351.17041,-48000517172.76999,37415648332.30908,50906206704.61456,-54277745595.35213,0.0,-57021842391.78366,0.0,-3857969897.402832,114788690516.97217,8845026547.013916,0.0,0.0,148999122857.34766,0.0,63036012359.78201,-18127770077.510864,-138494517358.82263,-55817873237.21745,1851990905.939787,-12487164652.238037,5314342777.69699,19084645817.51587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hmr-1,879688723875.6244,282310688614.2593,107754951460.36816,-111690768175.61626,92151766654.45851,196600791261.76505,140028991413.49805,140028991413.49805,140028991413.49805,-76076819277.4677,140028991413.49805,301892886447.3685,140028991413.49805,140028991413.49805,69428162445.35718,271463681088.51617,140028991413.49805,-24109780518.42756,140028991413.49805,-238169867616.1854,140028991413.49805,-96725338430.28058,373558972231.1219,140028991413.49805,-87850958196.39694,140028991413.49805,140028991413.49805,-83710611062.03046,-676862207269.0662,140028991413.49805,-671627562941.0377,789679939743.3093,140028991413.49805,413331865114.0863,102917054980.93372,479284719938.07104,243603344410.68127,140028991413.49805,108955999508.02051,17237106806.223297,45167362284.3515,-83918763977.02261,235093010745.01443,403765344326.95416,140028991413.49805,185709818191.51758,131734937286.11835,362509697139.4487,580830181953.8757,298558076022.1133,548665243422.4624,441735630019.6488,224345042489.69507,-515975139037.07166,267586761136.47287,-57321219869.12669,270907203886.95,-123329278406.55109,33117406570.743423,-151718125127.6593,140028991413.49805,225739270024.38754,140028991413.49805,274025180838.95587,102159943016.55792,157436300301.26367,140028991413.49805,140028991413.49805,244449207598.90265,140028991413.49805,70503014458.97528,30485355329.44557,126879828838.63538,345453436573.6173,28278445334.709484,121935624289.56305,359921205457.73737,166672805683.17337,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805,140028991413.49805
igcm-1,-60309413628.89853,82964467166.14526,-51368887691.12433,-45161273010.61078,149033040901.82968,-49326044742.640594,0.0,0.0,0.0,-124365024178.91048,0.0,50685476375.12811,0.0,0.0,-19842487003.56732,8850092335.666754,0.0,-106443814502.75195,0.0,-149213755599.4557,0.0,25386566777.38141,-80193221481.58342,0.0,-65245043832.10132,0.0,0.0,-60899654686.86754,-567722179386.1477,0.0,-484995389892.51904,153416395839.26254,0.0,28946036667.163498,26317640003.23573,59922706973.62085,-62650202357.61606,0.0,-12468014799.328377,35380249457.95788,-41048094594.92984,-46697550711.154884,-41779731101.93271,-8699619837.102865,0.0,-9796885615.748672,-59601009888.1853,-28548781567.2091,49694948697.49884,-46394939497.27268,-154091233860.89102,-1528622362.222735,-19185331344.888245,-48818330152.98456,-15301198646.404417,-19047486351.17041,-48000517172.76999,37415648332.30908,50906206704.61456,-54277745595.35213,0.0,-57021842391.78366,0.0,-3857969897.402832,114788690516.97217,8845026547.013916,0.0,0.0,148999122857.34766,0.0,63036012359.78201,-18127770077.510864,-138494517358.82263,-55817873237.21745,1851990905.939787,-12487164652.238037,5314342777.69699,19084645817.51587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
igcm-2,-60309413628.89853,82964467166.14526,-51368887691.12433,-45161273010.61078,149033040901.82968,-49326044742.640594,0.0,0.0,0.0,-124365024178.91048,0.0,50685476375.12811,0.0,0.0,-19842487003.56732,8850092335.666754,0.0,-106443814502.75195,0.0,-149213755599.4557,0.0,25386566777.38141,-80193221481.58342,0.0,-65245043832.10132,0.0,0.0,-60899654686.86754,-567722179386.1477,0.0,-484995389892.51904,153416395839.26254,0.0,28946036667.163498,26317640003.23573,59922706973.62085,-62650202357.61606,0.0,-12468014799.328377,35380249457.95788,-41048094594.92984,-46697550711.154884,-41779731101.93271,-8699619837.102865,0.0,-9796885615.748672,-59601009888.1853,-28548781567.2091,49694948697.49884,-46394939497.27268,-154091233860.89102,-1528622362.222735,-19185331344.888245,-48818330152.98456,-15301198646.404417,-19047486351.17041,-48000517172.76999,37415648332.30908,50906206704.61456,-54277745595.35213,0.0,-57021842391.78366,0.0,-3857969897.402832,114788690516.97217,8845026547.013916,0.0,0.0,148999122857.34766,0.0,63036012359.78201,-18127770077.510864,-138494517358.82263,-55817873237.21745,1851990905.939787,-12487164652.238037,5314342777.69699,19084645817.51587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
igcm-3,-60309413628.89853,82964467166.14526,-51368887691.12433,-45161273010.61078,149033040901.82968,-49326044742.640594,0.0,0.0,0.0,-124365024178.91048,0.0,50685476375.12811,0.0,0.0,-19842487003.56732,8850092335.666754,0.0,-106443814502.75195,0.0,-149213755599.4557,0.0,25386566777.38141,-80193221481.58342,0.0,-65245043832.10132,0.0,0.0,-60899654686.86754,-567722179386.1477,0.0,-484995389892.51904,153416395839.26254,0.0,28946036667.163498,26317640003.23573,59922706973.62085,-62650202357.61606,0.0,-12468014799.328377,35380249457.95788,-41048094594.92984,-46697550711.154884,-41779731101.93271,-8699619837.102865,0.0,-9796885615.748672,-59601009888.1853,-28548781567.2091,49694948697.49884,-46394939497.27268,-154091233860.89102,-1528622362.222735,-19185331344.888245,-48818330152.98456,-15301198646.404417,-19047486351.17041,-48000517172.76999,37415648332.30908,50906206704.61456,-54277745595.35213,0.0,-57021842391.78366,0.0,-3857969897.402832,114788690516.97217,8845026547.013916,0.0,0.0,148999122857.34766,0.0,63036012359.78201,-18127770077.510864,-138494517358.82263,-55817873237.21745,1851990905.939787,-12487164652.238037,5314342777.69699,19084645817.51587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
igdb-1,-60309413628.89853,82964467166.14526,-51368887691.12433,-45161273010.61078,149033040901.82968,-49326044742.640594,0.0,0.0,0.0,-124365024178.91048,0.0,50685476375.12811,0.0,0.0,-19842487003.56732,8850092335.666754,0.0,-106443814502.75195,0.0,-149213755599.4557,0.0,25386566777.38141,-80193221481.58342,0.0,-65245043832.10132,0.0,0.0,-60899654686.86754,-567722179386.1477,0.0,-484995389892.51904,153416395839.26254,0.0,28946036667.163498,26317640003.23573,59922706973.62085,-62650202357.61606,0.0,-12468014799.328377,35380249457.95788,-41048094594.92984,-46697550711.154884,-41779731101.93271,-8699619837.102865,0.0,-9796885615.748672,-59601009888.1853,-28548781567.2091,49694948697.49884,-46394939497.27268,-154091233860.89102,-1528622362.222735,-19185331344.888245,-48818330152.98456,-15301198646.404417,-19047486351.17041,-48000517172.76999,37415648332.30908,50906206704.61456,-54277745595.35213,0.0,-57021842391.78366,0.0,-3857969897.402832,114788690516.97217,8845026547.013916,0.0,0.0,148999122857.34766,0.0,63036012359.78201,-18127770077.510864,-138494517358.82263,-55817873237.21745,1851990905.939787,-12487164652.238037,5314342777.69699,19084645817.51587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
igeg-1,-60309413628.89853,82964467166.14526,-51368887691.12433,-45161273010.61078,149033040901.82968,-49326044742.640594,0.0,0.0,0.0,-124365024178.91048,0.0,50685476375.12811,0.0,0.0,-19842487003.56732,8850092335.666754,0.0,-106443814502.75195,0.0,-149213755599.4557,0.0,25386566777.38141,-80193221481.58342,0.0,-65245043832.10132,0.0,0.0,-60899654686.86754,-567722179386.1477,0.0,-484995389892.51904,153416395839.26254,0.0,28946036667.163498,26317640003.23573,59922706973.62085,-62650202357.61606,0.0,-12468014799.328377,35380249457.95788,-41048094594.92984,-46697550711.154884,-41779731101.93271,-8699619837.102865,0.0,-9796885615.748672,-59601009888.1853,-28548781567.2091,49694948697.49884,-46394939497.27268,-154091233860.89102,-1528622362.222735,-19185331344.888245,-48818330152.98456,-15301198646.404417,-19047486351.17041,-48000517172.76999,37415648332.30908,50906206704.61456,-54277745595.35213,0.0,-57021842391.78366,0.0,-3857969897.402832,114788690516.97217,8845026547.013916,0.0,0.0,148999122857.34766,0.0,63036012359.78201,-18127770077.510864,-138494517358.82263,-55817873237.21745,1851990905.939787,-12487164652.238037,5314342777.69699,19084645817.51587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
igeg-2,-60309413628.89853,82964467166.14526,-51368887691.12433,-45161273010.61078,149033040901.82968,-49326044742.640594,0.0,0.0,0.0,-124365024178.91048,0.0,50685476375.12811,0.0,0.0,-19842487003.56732,8850092335.666754,0.0,-106443814502.75195,0.0,-149213755599.4557,0.0,25386566777.38141,-80193221481.58342,0.0,-65245043832.10132,0.0,0.0,-60899654686.86754,-567722179386.1477,0.0,-484995389892.51904,153416395839.26254,0.0,28946036667.163498,26317640003.23573,59922706973.62085,-62650202357.61606,0.0,-12468014799.328377,35380249457.95788,-41048094594.92984,-46697550711.154884,-41779731101.93271,-8699619837.102865,0.0,-9796885615.748672,-59601009888.1853,-28548781567.2091,49694948697.49884,-46394939497.27268,-154091233860.89102,-1528622362.222735,-19185331344.888245,-48818330152.98456,-15301198646.404417,-19047486351.17041,-48000517172.76999,37415648332.30908,50906206704.61456,-54277745595.35213,0.0,-57021842391.78366,0.0,-3857969897.402832,114788690516.97217,8845026547.013916,0.0,0.0,148999122857.34766,0.0,63036012359.78201,-18127770077.510864,-138494517358.82263,-55817873237.21745,1851990905.939787,-12487164652.238037,5314342777.69699,19084645817.51587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iglr-1,-60309413628.89853,82964467166.14526,-51368887691.12433,-45161273010.61078,149033040901.82968,-49326044742.640594,0.0,0.0,0.0,-124365024178.91048,0.0,50685476375.12811,0.0,0.0,-19842487003.56732,8850092335.666754,0.0,-106443814502.75195,0.0,-149213755599.4557,0.0,25386566777.38141,-80193221481.58342,0.0,-65245043832.10132,0.0,0.0,-60899654686.86754,-567722179386.1477,0.0,-484995389892.51904,153416395839.26254,0.0,28946036667.163498,26317640003.23573,59922706973.62085,-62650202357.61606,0.0,-12468014799.328377,35380249457.95788,-41048094594.92984,-46697550711.154884,-41779731101.93271,-8699619837.102865,0.0,-9796885615.748672,-59601009888.1853,-28548781567.2091,49694948697.49884,-46394939497.27268,-154091233860.89102,-1528622362.222735,-19185331344.888245,-48818330152.98456,-15301198646.404417,-19047486351.17041,-48000517172.76999,37415648332.30908,50906206704.61456,-54277745595.35213,0.0,-57021842391.78366,0.0,-3857969897.402832,114788690516.97217,8845026547.013916,0.0,0.0,148999122857.34766,0.0,63036012359.78201,-18127770077.510864,-138494517358.82263,-55817873237.21745,1851990905.939787,-12487164652.238037,5314342777.69699,19084645817.51587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iglr-3,352320466766.58636,-73166826298.71716,-20237659099.020386,-595182723244.124,-231246563109.7552,42100897924.48059,19483777756.97928,19483777756.97928,19483777756.97928,-66612585606.00122,19483777756.97928,75273243482.38196,19483777756.97928,19483777756.97928,1231121057868.2156,79138116464.55952,19483777756.97928,-100464401972.96915,19483777756.97928,-199950513862.4407,19483777756.97928,-73720154803.6351,-130358594812.6095,19483777756.97928,37339578040.985016,19483777756.97928,19483777756.97928,79365080214.33876,-838516262333.0574,19483777756.97928,-494249902021.93805,72770122859.40686,19483777756.97928,-76213562488.82698,38760943567.65188,151862470434.84045,-117077560097.68597,19483777756.97928,50002832940.49425,108282891895.17947,-25090170933.01025,-177351815585.8919,79489755401.78366,-275265889434.7948,19483777756.97928,43678093188.05751,-24332146220.964966,208014802773.71393,453146771900.8438,-27356406059.89472,64495850023.52597,87127071648.31586,125632587348.37172,-134012293368.24377,-149728505430.0605,-80418609199.48352,-147902594839.22757,-223702140982.06012,-129696728206.55618,-94996012079.75372,19483777756.97928,-229535527958.4557,19483777756.97928,131162141972.4812,74877493808.63641,68200268408.21863,19483777756.97928,19483777756.97928,197203528824.67767,19483777756.97928,-20892781632.272034,-55275071239.5495,-21556052589.94153,-54106262190.39377,-110125075706.26688,38424211479.286224,167913700989.46814,24272592616.95279,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928,19483777756.97928
lad-2,-60309413628.89853,82964467166.14526,-51368887691.12433,-45161273010.61078,149033040901.82968,-49326044742.640594,0.0,0.0,0.0,-124365024178.91048,0.0,50685476375.12811,0.0,0.0,-19842487003.56732,8850092335.666754,0.0,-106443814502.75195,0.0,-149213755599.4557,0.0,25386566777.38141,-80193221481.58342,0.0,-65245043832.10132,0.0,0.0,-60899654686.86754,-567722179386.1477,0.0,-484995389892.51904,153416395839.26254,0.0,28946036667.163498,26317640003.23573,59922706973.62085,-62650202357.61606,0.0,-12468014799.328377,35380249457.95788,-41048094594.92984,-46697550711.154884,-41779731101.93271,-8699619837.102865,0.0,-9796885615.748672,-59601009888.1853,-28548781567.2091,49694948697.49884,-46394939497.27268,-154091233860.89102,-1528622362.222735,-19185331344.888245,-48818330152.98456,-15301198646.404417,-19047486351.17041,-48000517172.76999,37415648332.30908,50906206704.61456,-54277745595.35213,0.0,-57021842391.78366,0.0,-3857969897.402832,114788690516.97217,8845026547.013916,0.0,0.0,148999122857.34766,0.0,63036012359.78201,-18127770077.510864,-138494517358.82263,-55817873237.21745,1851990905.939787,-12487164652.238037,5314342777.69699,19084645817.51587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lat-1,-60309413628.89853,82964467166.14526,-51368887691.12433,-45161273010.61078,149033040901.82968,-49326044742.640594,0.0,0.0,0.0,-124365024178.91048,0.0,50685476375.12811,0.0,0.0,-19842487003.56732,8850092335.666754,0.0,-106443814502.75195,0.0,-149213755599.4557,0.0,25386566777.38141,-80193221481.58342,0.0,-65245043832.10132,0.0,0.0,-60899654686.86754,-567722179386.1477,0.0,-484995389892.51904,153416395839.26254,0.0,28946036667.163498,26317640003.23573,59922706973.62085,-62650202357.61606,0.0,-12468014799.328377,35380249457.95788,-41048094594.92984,-46697550711.154884,-41779731101.93271,-8699619837.102865,0.0,-9796885615.748672,-59601009888.1853,-28548781567.2091,49694948697.49884,-46394939497.27268,-154091233860.89102,-1528622362.222735,-19185331344.888245,-48818330152.98456,-15301198646.404417,-19047486351.17041,-48000517172.76999,37415648332.30908,50906206704.61456,-54277745595.35213,0.0,-57021842391.78366,0.0,-3857969897.402832,114788690516.97217,8845026547.013916,0.0,0.0,148999122857.34766,0.0,63036012359.78201,-18127770077.510864,-138494517358.82263,-55817873237.21745,1851990905.939787,-12487164652.238037,5314342777.69699,19084645817.51587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lat-2,-60309413628.89853,82964467166.14526,-51368887691.12433,-45161273010.61078,149033040901.82968,-49326044742.640594,0.0,0.0,0.0,-124365024178.91048,0.0,50685476375.12811,0.0,0.0,-19842487003.56732,8850092335.666754,0.0,-106443814502.75195,0.0,-149213755599.4557,0.0,25386566777.38141,-80193221481.58342,0.0,-65245043832.10132,0.0,0.0,-60899654686.86754,-567722179386.1477,0.0,-484995389892.51904,153416395839.26254,0.0,28946036667.163498,26317640003.23573,59922706973.62085,-62650202357.61606,0.0,-12468014799.328377,35380249457.95788,-41048094594.92984,-46697550711.154884,-41779731101.93271,-8699619837.102865,0.0,-9796885615.748672,-59601009888.1853,-28548781567.2091,49694948697.49884,-46394939497.27268,-154091233860.89102,-1528622362.222735,-19185331344.888245,-48818330152.98456,-15301198646.404417,-19047486351.17041,-48000517172.76999,37415648332.30908,50906206704.61456,-54277745595.35213,0.0,-57021842391.78366,0.0,-3857969897.402832,114788690516.97217,8845026547.013916,0.0,0.0,148999122857.34766,0.0,63036012359.78201,-18127770077.510864,-138494517358.82263,-55817873237.21745,1851990905.939787,-12487164652.238037,5314342777.69699,19084645817.51587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
let-4,-60309413628.89853,82964467166.14526,-51368887691.12433,-45161273010.61078,149033040901.82968,-49326044742.640594,0.0,0.0,0.0,-124365024178.91048,0.0,50685476375.12811,0.0,0.0,-19842487003.56732,8850092335.666754,0.0,-106443814502.75195,0.0,-149213755599.4557,0.0,25386566777.38141,-80193221481.58342,0.0,-65245043832.10132,0.0,0.0,-60899654686.86754,-567722179386.1477,0.0,-484995389892.51904,153416395839.26254,0.0,28946036667.163498,26317640003.23573,59922706973.62085,-62650202357.61606,0.0,-12468014799.328377,35380249457.95788,-41048094594.92984,-46697550711.154884,-41779731101.93271,-8699619837.102865,0.0,-9796885615.748672,-59601009888.1853,-28548781567.2091,49694948697.49884,-46394939497.27268,-154091233860.89102,-1528622362.222735,-19185331344.888245,-48818330152.98456,-15301198646.404417,-19047486351.17041,-48000517172.76999,37415648332.30908,50906206704.61456,-54277745595.35213,0.0,-57021842391.78366,0.0,-3857969897.402832,114788690516.97217,8845026547.013916,0.0,0.0,148999122857.34766,0.0,63036012359.78201,-18127770077.510864,-138494517358.82263,-55817873237.21745,1851990905.939787,-12487164652.238037,5314342777.69699,19084645817.51587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lron-10,310072464527.2585,-149100791141.98627,-163277498872.0645,-741334120713.4061,175709925268.64282,48006251940.65495,208993243399.02222,208993243399.02222,208993243399.02222,-96542751673.53311,208993243399.02222,-443218706455.40607,208993243399.02222,208993243399.02222,-136506591165.16876,634247193290.7812,208993243399.02222,-251277727475.41797,208993243399.02222,-156180009748.06042,208993243399.02222,-182045885523.46542,-430884473380.19775,208993243399.02222,-51281231563.32391,208993243399.02222,208993243399.02222,-362213622117.35205,-630400194110.0243,208993243399.02222,-1196044849523.417,458422660895.56396,208993243399.02222,-402399569164.45074,-212546569896.0252,-43131998326.857666,-551270338357.1897,208993243399.02222,107378564711.00786,-149167807694.37405,46196614204.91026,-409566655287.4712,-349970822735.2651,185988235263.79507,208993243399.02222,18901253738.196,261812523580.1715,-40548425637.53973,132440042378.7677,-285488350783.9492,179042970391.96063,-315396234422.82166,-392355220951.9166,-176938942900.83557,204329632802.99185,-41578247884.95514,-4905121864.450279,-1398023268545.1123,136160284222.27283,-607628267704.079,208993243399.02222,-166660833800.6973,208993243399.02222,-268334914570.6571,-822904299053.7852,194155415843.78723,208993243399.02222,208993243399.02222,345769745469.6658,208993243399.02222,45880201339.63391,-100554781176.2334,110029455107.48572,716955952265.977,-54717384678.28817,-43001032458.37549,10187157501.23209,-69163319520.91797,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222,208993243399.02222
