,bam-2,C27B7.7,cam-1,casy-1,cdh-12,cdh-3,cdh-4,cdh-5,clr-1,dma-1,egl-15,fmi-1,glit-1,him-4,hmr-1,igcm-1,igcm-2,igcm-3,igdb-1,igeg-1,igeg-2,iglr-1,iglr-3,lad-2,lat-1,lat-2,let-4,lron-10,lron-11,lron-12,lron-13,lron-14,lron-15,lron-5,lron-6,lron-7,madd-4,mig-6,ncam-1,nlg-1,nlr-1,nrx-1,oig-1,oig-2,oig-3,oig-4,oig-5,oig-8,pan-1,ptp-3,ptp-4,pxn-1,pxn-2,rig-1,rig-3,rig-4,rig-5,rig-6,sax-3,sax-7,slt-1,syg-1,syg-2,ten-1,tol-1,unc-40,unc-5,unc-52,unc-6,ver-3,wrk-1,Y37E11AL.6,zig-1,zig-10,zig-2,zig-3,zig-4,zig-5,zig-6,zig-7,zig-8,zig-9,cdh-1,cdh-10,cdh-7,cdh-8,cdh-9,dig-1,egg-6,fshr-1,igcm-4,igdb-2,igdb-3,iglr-2,itx-1,lron-1,lron-2,lron-3,lron-4,lron-8,lron-9,oig-6,oig-7,sma-10,sym-1,T07H6.4,ver-1,ver-4
rig-3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rig-4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rig-5,23.887766496322808,-24.024306103578716,24.54977578321978,24.17306668702749,-22.556548134876024,26.08968496969314,0,0,0,24.33171983967639,0,24.541415371535624,0,0,-23.905283808759325,25.34777076216825,0,-25.15057797319975,0,-25.439047254637174,0,-24.98035944478549,25.478223033514556,0,23.432028339312815,0,0,-24.277214000061406,-25.58669308991689,0,-25.308715709757312,-24.777845667563895,0,20.38224868289564,1.0778272704958667,25.152215765735832,-23.286614818186838,0,-25.023377030843214,-24.663330210534117,-24.11237046322586,-23.364509838396202,-24.991454213326733,-26.25338495462106,0,22.2598393042895,25.38786403804627,23.72297142575802,25.694416939419202,23.333415603113664,-22.59201031028748,24.709835639875013,24.887237993700506,-25.291642617355528,19.885904064580796,-25.115915857055747,0.7441065974430754,-25.022826894005366,-23.929615016818648,22.654933288173922,0,25.443746701849303,0,24.99783086160482,-22.994798687977823,-25.694416939445027,0,0,24.839899645304186,0,24.277878891360682,-25.400965697845276,-22.606872056507562,22.436431260127335,-24.164175363296152,-25.49852527172413,-24.857322543856096,-25.4770265711388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rig-6,29.41336917518765,-28.02089855666464,-26.996660989718045,27.930705675239043,-26.661489497883704,27.498072576607303,0,0,0,-26.3885226888766,0,-28.09666298573592,0,0,-28.60443676645335,-23.547550140286067,0,-25.00717338469155,0,27.909933143365524,0,28.03673223618809,-26.295742899904504,0,-26.45078858159828,0,0,-27.012009895351937,25.689279138231278,0,-25.90000800328054,-29.21159319648013,0,27.27457720909997,26.663100619559216,24.42459665231065,-26.763078441364048,0,27.558628977295673,22.62095255054062,-26.662668101130304,-27.046249475311836,27.011105489015414,-27.988504923843596,0,-27.318295438114927,-26.450746264060616,-27.224661207774208,28.38573152499484,26.996845401578184,26.19043777802151,-25.939164828415713,26.75798366406787,-26.106879006675925,27.43162160052562,27.380179401665007,-27.563903109210155,-29.728467706703082,28.22593059883782,-27.062806669266976,0,25.689766197393087,0,-27.020078450543558,-26.965127612318387,-28.962401751302252,0,0,-26.920191945370085,0,-27.80129635849844,-27.054680246972186,28.07584382227118,-26.957009680329435,26.663100619559216,28.027291252263375,25.281646922222812,26.114088866757704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sax-3,-27.49555698019206,25.45523270363469,26.448516139202844,-27.297041097827204,26.005870728835824,-26.32087750794622,0,0,0,0.0,0,27.30787792682437,0,0,27.71065852796135,-25.94615643526375,0,-25.00717338469155,0,-27.50690314511491,0,-22.347201335337868,24.778448900495064,0,25.890005000236073,0,0,26.637831625612122,-25.383975444880615,0,25.45680896717515,27.656905292831038,0,-27.162701863982853,-24.311980679183065,-22.863181808666884,-25.67399390498421,0,-26.772323136372155,-26.206831791255578,0.0,26.303658443707658,-26.15611203290596,26.187560621627533,0,26.937758333644876,21.97540180806548,27.08572710268052,-27.654492164128115,-26.498397874556336,25.934277429690027,-25.816848033216207,26.75798366406787,24.90427901253459,-26.9147627297873,27.347623696824396,26.88229295616626,28.958815961473487,-27.353873549033043,25.288205169341673,0,-26.504348514093397,0,23.936078789499316,27.05978464844252,28.214683099937325,0,0,25.32929894351246,0,27.311268528436,-26.751810116719827,-27.10226403370048,27.159567077038385,-24.311980679183065,26.644508139990137,-24.420667983170926,-25.72610433368824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sax-7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slt-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syg-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syg-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ten-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
