,bam-2,C27B7.7,cam-1,casy-1,cdh-12,cdh-3,cdh-4,cdh-5,clr-1,dma-1,egl-15,fmi-1,glit-1,him-4,hmr-1,igcm-1,igcm-2,igcm-3,igdb-1,igeg-1,igeg-2,iglr-1,iglr-3,lad-2,lat-1,lat-2,let-4,lron-10,lron-11,lron-12,lron-13,lron-14,lron-15,lron-5,lron-6,lron-7,madd-4,mig-6,ncam-1,nlg-1,nlr-1,nrx-1,oig-1,oig-2,oig-3,oig-4,oig-5,oig-8,pan-1,ptp-3,ptp-4,pxn-1,pxn-2,rig-1,rig-3,rig-4,rig-5,rig-6,sax-3,sax-7,slt-1,syg-1,syg-2,ten-1,tol-1,unc-40,unc-5,unc-52,unc-6,ver-3,wrk-1,Y37E11AL.6,zig-1,zig-10,zig-2,zig-3,zig-4,zig-5,zig-6,zig-7,zig-8,zig-9,cdh-1,cdh-10,cdh-7,cdh-8,cdh-9,dig-1,egg-6,fshr-1,igcm-4,igdb-2,igdb-3,iglr-2,itx-1,lron-1,lron-2,lron-3,lron-4,lron-8,lron-9,oig-6,oig-7,sma-10,sym-1,T07H6.4,ver-1,ver-4
lad-2,75595070471.33896,-24659008554.260086,297915041475.8135,46271561075.2063,-69079423123.85246,121726160047.6338,71372233854.55315,-113744425467.10437,69934237769.45169,43758899041.46812,-215560526591.0854,207750752139.37756,-15693646402.688782,-45505933436.44943,-211608950341.76782,-268922647133.00732,-19447027429.68457,131397526268.4477,47217504187.54004,-30322109934.55873,-45143642799.13635,55483145829.06766,-106232408747.09633,442445016832.9067,-49518551194.48152,-48708125616.33194,94106585640.31973,42503917087.19412,-123526987780.44807,-142323685064.451,79522221689.43799,289614121.37535095,-19209819583.15918,-822593153900.9705,-110789538579.08719,-77006893685.53778,377067079784.522,-88948959294.30707,-314860612945.8758,48691485597.99773,484090399955.8115,-18184997084.96875,349387110960.54517,-342140276895.92,379894241030.83887,-120752575764.17426,101198773923.22762,136582652648.8255,141492220388.31406,86539871393.69704,-13746847144.060951,6906762410.609348,75904886416.07184,35122987078.29837,-351110984539.72644,-29411923754.27594,-81504821410.44498,51420706501.99975,30100427724.898743,108361663741.19867,46957321428.249756,122650661241.57266,47187791812.59053,17361774367.97592,-16031922358.400848,99425448815.611,-87558342754.74954,-52681698474.95941,24854138524.738464,208528244087.9417,-122587603978.04245,124379448380.11484,-52614785682.64304,-293523052719.0869,-27499391932.469135,-27604998351.25914,28657439833.506615,-87893438849.2826,282048608553.10876,30045013152.260193,383732427807.8158,65365285244.16077,-23271263426.07715,5059054363.989258,98545703474.21559,-92281000949.19324,-51072494847.88776,50961079368.817215,153172849513.05014,83396702054.67465,6417028547.459717,8905360795.97998,117697813467.5116,-276446975635.6449,-48246137938.35449,186217552072.6529,296294360003.53467,-460820245172.6937,-149868518522.6576,306910177182.7859,108880966979.6009,506078511337.29944,627805130774.2988,-139647211963.7257,-732565603475.6254,-640332309681.2686,-210558432665.86328,1247967716542.123
lat-1,-411262853144.6016,-1055850967276.679,397527860015.499,109165318016.802,-596121390191.0408,317851353176.62714,229713448125.1817,440592328875.8686,-532065710620.5767,-522954237189.9979,496360252796.9903,325416415105.7705,199312068634.25818,-53809992927.910355,331859081677.24756,256924975952.80887,412300104103.99396,-257180788033.549,162338638945.83527,373630162465.6852,564201648445.8269,270725226357.4244,277424776158.1056,211319050077.19818,-20737953238.685745,-268961563890.83502,16456288459.152521,311622533497.01135,28991069203.064835,491527096185.62604,154975493151.59042,594041417818.4387,-408952967722.57794,115443227534.08313,-513851944027.63306,-469428283075.1521,-62238322465.96054,90334247.42425156,-536294769219.41797,-169998774261.15488,67887642037.780716,183042938132.94324,67417386885.93759,-546972998137.5122,81093390246.60397,34361509489.046295,-745338177256.0764,-580497742254.4479,328907797019.042,435672586035.3097,304110357480.9122,-58448745403.39735,-281949468479.66943,280495175917.52783,-528620072591.03357,251622200170.37628,-184173955373.56644,103914215822.2336,400737339216.656,79521882654.08807,83870174580.34921,256096458010.5702,49796530538.135025,-248288970846.717,266491483543.19025,62143815502.046265,310985348037.90106,159280090621.20587,202022374970.22766,24514188439.3175,22131128180.156982,-418202812507.18933,212402078189.72806,292644295080.30927,298869488865.2553,239507934308.6406,67795379805.22236,-782583712524.2502,109492403064.24037,-463979168762.752,71502268837.25967,-413217271303.45905,-20511983769.93647,274061222395.10068,212272587431.69208,-514867783794.8316,196195732754.79346,113004838789.64717,-30006235267.654457,296099267941.33057,223626857533.4699,626896904429.8994,-103448599620.53093,9371950447.195856,301308855338.30536,-169461130376.81735,-804026501064.5117,-187901845818.19815,-620115267686.2136,-124048587847.53983,-223542942188.95975,-142210326040.31937,186718830853.62543,235642363663.81683,-880768203559.3125,183950411929.40387,233757990837.09296,-578154825253.8962
lat-2,72223756859.83627,-25518309587.86299,460129260386.4271,136048028158.91614,126491377698.32886,-56237139699.82933,-78141050493.44525,-187365811026.78546,114463529142.83104,20148241880.089397,-427667620178.7079,-320987738970.40485,-109862008653.351,142676888011.93295,-197252475885.57874,-170108467483.9032,89940074608.4433,-73645402601.12408,235844702405.67096,290487603599.65845,-94104701666.50089,-55500793737.08505,140896066286.14737,-10990247908.361221,-51804320276.80971,-448750138298.5729,189662753885.43286,137343393351.66263,169491792596.70496,-12731732131.544128,72436496751.68274,24655581166.26622,60735708289.622055,177737537632.8416,164957065294.9359,-213493009683.2959,-169041012593.5917,-26223609462.05835,18671708903.337585,-44742824669.52896,71195312470.96457,-29521633137.43512,38860910406.63336,130986583816.08536,71737083588.07501,-5802374373.561981,70705450638.86879,177298626368.6852,14756728165.397278,98416812586.29128,-120263945244.89793,-79269894176.33792,44020751306.95294,-186756070486.60962,-89558543122.28183,-1054009316417.0115,49581989415.25229,192323273460.53632,537320723162.96515,233077609749.26703,1136708400891.5972,-1129296636869.3936,-64268706794583.41,-25630808351.14438,-199961993087.61127,-210249595481.0797,3808916573427.9487,-3571641263836.142,-675487038865.8435,-247683740952.6291,323834988654.64813,-7718685832.310303,-12354169898.425674,188131917779.6138,430217328523.045,-84621918242.46336,244210819639.96844,-620871714748.0948,-842531712560.1582,-792126055421.6648,-761004640022.1414,-917731936391.8284,-755387202648.3092,-536711287976.26886,-24044903889.1537,-313086538362.39844,47558875316.46594,1332964045447.836,-125842040241.01544,-27059117455.642944,-349224567080.6234,-124731082.67637634,-2656479669686.701,209636523450.23975,-463833625620.5759,-815527320411.1853,828957780830.9685,12319905008.146301,16318948502.176758,621027509696.4392,-39540045523.13245,-429772442884.3531,1101718185208.641,1130074769850.6514,-439167355356.5475,-183832353588.60556,19692547045.709503,639467295090.8282
let-4,201681311923.83237,12571081397.849411,-312127021737.0436,53440300567.73059,33961941315.880207,124831574044.62859,-28749518126.09442,-315461838029.9204,239238295005.04114,200234732148.9428,-258396659944.38232,210274347725.8617,-188152438218.6001,-58051744963.42175,23269130099.979233,-19836879464.427177,-172920816219.29013,446291130777.587,-365434817658.75574,152881675384.35907,132572165491.80588,314618439252.14124,42997784799.32756,-37372396152.47516,-138715323534.95242,792535790.5982361,33592141792.760357,-201438954569.92398,36293236063.87642,43873506268.02649,-39160628563.12788,-13971215079.748672,-113996314471.52594,214676925779.54547,107933584935.49347,-83694631699.05762,-255118471088.684,-133425222705.6431,50676484726.04816,67723545232.77602,-33107415734.004646,-145821157189.5525,11459129001.834503,9519555226.433224,188345208069.24518,-69711258488.81592,426542883.6655731,116156220329.14331,91557905435.68936,215656903990.7386,-109837110283.96587,-127285464221.06326,-117442782253.0454,-43341385343.08353,108925869086.41924,-149079162489.50934,126794329850.0476,169590979588.44568,81624696507.17435,198723459957.6889,25067821680.420326,14704295917.396027,39545735900.144714,-19917626000.18753,-10298772658.889435,130809339055.9151,25226629947.40738,49766539327.91016,96444902627.61902,-302461205286.7722,-10408844731.310516,278641996044.7277,234789656278.86826,-226267820369.2026,-159853640372.78214,-42323131370.99217,168273856909.98273,-136539093602.84619,73659536804.55725,29839091632.070892,117363003578.17674,-285731698559.63745,-65560646993.259796,-76852642195.91325,36542017725.59097,-101678570152.12994,-123227104090.19604,44346003383.751236,26852141403.333908,-55738755105.88588,1395210531.1306076,66928054884.75868,-83627142796.0293,-86672402395.62935,-61899310847.248856,-116175029862.37256,116988486868.71634,46069418368.05626,-78459627.22216797,-83351623026.12805,-30137497500.28887,135494883772.97665,-50988123894.138916,268804795555.22913,189970166933.57013,-224417041592.48083,-16393788526.235214,-148597242347.42746
lron-10,-270408788082.40942,-36646148445.7295,-17266171591.75647,507372113347.2744,105208846419.42119,142250592207.1493,-53460879509.21762,-24073345087.76352,-56847679737.402985,-577421131958.419,-156006855070.64044,316218853275.2382,-79579052452.67867,-1311179374.2075424,-144616705803.72067,3457553888867.4185,-278901466389.1494,-1239891380806.5564,13999508038.825912,-109027279046.23651,-203442910013.21198,461335720919.9232,-115023663080.40509,60719546878.663,-98561815803.96571,190790719384.00052,-99783196974.28053,340282021745.4754,34121418206.954086,-42123614619.635956,-116907228920.60742,120324859489.17548,-10334057702.66146,-440961437491.4592,-458918604266.90063,-548320958151.3233,-488965729242.85657,-14640961766.895905,173561833804.97937,-267265477454.489,174189657371.1705,46469082222.002426,-66297186485.72937,410442475964.2864,-67883074661.50435,-129310916376.79999,140931692850.30246,-111731492791.0239,790450623540.4648,-144175230354.08212,358183550755.0146,-89039186136.17786,-488407178047.57556,540803392081.9821,471029811347.9681,-157382002525.33868,-164200580322.47324,-182441913796.64566,-40751474389.89145,87392314225.12646,-173617821304.63837,-400187043627.3733,-54360605797.20401,-110020184748.9685,128509468170.89346,-111807703520.91074,-49231300179.98978,-7957132470.122154,-151886940616.109,3326985488.621193,-426256515448.3373,28040970694.35399,74765355622.8327,-550923435111.4563,-288469077990.829,-4602909711.221832,738951944815.5438,914665661119.723,-720947863671.043,646565957849.2539,133563485380.90459,-394203419421.349,173030476202.47046,-29129162647.718353,-100694272241.69398,34745259135.14183,-14180308702.917694,88860305213.65628,41659159016.17771,-115471580542.08553,-43080753525.52304,8425631768.8989105,-8725413046.22921,-102198085586.5041,-29833923996.0466,702517072.0676041,-88609308490.678,-74760115949.06667,-150071849189.1535,13723348004.459946,-29064506506.85605,-43584692340.991974,6757832776.297897,-83775084368.59224,-124409896663.7148,5507246611.756882,106913606872.74298,-17958872607.505463
lron-11,1314611761636.701,6735526911.093063,329852834522.0586,-28957707353.253937,280382632651.9814,109724518833.1973,-729026581579.7186,-568644220412.1769,-674227235680.0809,530407677787.4537,-777530876908.2465,18450412414.277954,-721320693219.2689,-605311847268.9142,743754047197.5314,760409663371.7001,-493409226290.0204,14007887426261.121,252421379374.0971,317483472422.13574,-713060123603.1307,475031382897.8488,192723719498.16714,-226452799205.48022,362911988685.36395,-523920866832.96387,-533801434452.9845,61435973194.165436,-546762065164.99695,-669347874200.2909,-370905125896.04944,575241640173.2454,-211049284907.19208,-15459531923.987762,568435071879.128,1111956359094.9863,309789405603.0405,-742787771731.5927,-1063168118455.8889,869044085018.4023,609122828412.5808,411224272924.0328,-616787683804.8385,1128165265366.5256,-1053247570297.0271,-101012370047.14886,468689843304.3063,369101824482.3695,1000005125498.603,1978340385.2831078,938280404111.9532,142013995004.95932,773980291028.3038,-342866167362.1297,-302562009003.84686,924162097623.9956,232168615133.95776,-123166467505.5281,9946258283.509491,356241096406.9579,-699307540259.0829,-264895069317.42032,-828960304799.8973,215439243668.5631,541474291008.5815,616255503204.2078,-1430754205963.179,-572648529295.8815,1405692543191.5344,-596134341327.1437,40879866292.43533,741768882971.8682,490098943839.41815,787165970513.6997,405419000635.69727,359927266543.7235,833585025605.9501,-261515047431.05676,-780288746574.5287,-629195667616.4672,-581575818026.9542,-673227730666.9423,-601956144142.0094,-720854991981.5511,-687934087911.9266,-642148790282.4225,-801366331682.0663,-496456188867.1669,-642104822915.2457,-686702625665.369,-596607612727.1407,-658591454516.6915,-747829339678.7089,-638120776589.0626,-549563783445.92053,-600706181148.755,-651867707616.3229,-715614339657.5463,-728082610045.955,-383317241921.198,-564197875340.3873,-690368769492.7416,-748685650719.4418,-579253096405.3429,-876106046529.3363,-790801073863.8011,-662952044469.225,-465999532878.7593
lron-12,-97044712430.21085,-622478682416.363,226127429636.34103,555021432101.9841,142988646079.9784,204004439317.81656,12177805211.772655,55366756627.7632,27021021029.24585,125920994285.02036,-16415295646.59668,116622057159.7157,-43990752406.83887,-16556443452.393433,-27154515720.192642,-53117590031.02159,-104804898617.82593,-78314102945.93674,33918900817.144043,12319917302.332378,36854816723.2641,247855797984.69858,189603426470.9153,-47150152906.854065,39257769770.96417,-123537138169.48,48199221402.92015,94829917312.37631,1871323165.151413,-56564911722.381195,-75706688055.12622,8542356375.556747,56822175867.44472,-524273239.70635986,15858743182.071869,-221771600351.61234,-352223440983.90955,-20961513136.942886,-49801144302.57123,33228786052.91475,45534292714.33877,-128996784743.64403,181323874225.3052,83173273149.36871,-31297384511.303238,-72001846451.83655,103346771870.28664,112029818754.81207,138267465487.64084,131384414612.07101,-49788518748.28466,-124919120848.6658,119217650380.63104,83035167211.1937,16141775450.502182,-187694092214.914,-36760070096.31546,140236617506.21118,256361115511.4372,123742314084.3941,-128182080449.26927,63721398090.104004,-23761178985.174866,46884421716.002594,-112985660244.37326,-54691222560.57144,20465902543.098686,-102987856200.77673,105368869979.79681,40118097297.90402,-84375438658.05252,-57077109622.04419,11863700633.05629,-244049133370.7106,22018226451.38914,-121752685394.49431,-6885284704.210638,22722895550.17128,-5175733315.030685,-20314542654.66212,-92158544116.92084,78784138122.6356,19095831069.96466,18083479481.33651,43474156411.84918,69919409154.9779,27105698793.117157,-7652765851.294418,-31966319903.362793,-74904262167.88171,9676181570.869278,-31590197268.724976,28942412500.247192,34260076729.24527,86744887319.51013,-5909020337.299133,17175110413.092133,-6504303100.613449,93741398705.45134,61261270879.841,30148020209.177063,-11686354717.411987,-6144372152.409775,-3915072421.0178995,61814833467.33658,-87030588797.28589,30052659203.77887,-5828514228.112488
lron-13,381315782930.44354,96404413331.41397,288681749461.2745,76086953338.00417,152127087147.4494,614910721146.7424,-194545095923.52686,111185649204.91461,179559150245.1931,621025010713.9854,-57591959748.728874,410721890966.497,-78477623024.05273,247480373096.15436,552118643207.5754,319840770445.1538,-207424932968.67572,-39308028950.1228,-174042809987.1725,30838241042.15773,-301987225401.21045,398852151769.66516,27260168416.295914,-221386946707.82507,139486858646.66138,-229424686896.1754,-624400919097.7073,110395959427.20801,154306688743.06927,-283286562706.33777,713727300577.4098,183083803371.30206,-260015507068.22742,265227814289.24213,337290064672.25226,87056864290.83109,223274476443.34573,183339087550.26196,80419103719.86981,88033510301.0052,283641664479.0775,247077259591.46985,253087545651.43585,376611097251.14624,-496445078131.10474,-173921393376.27692,199861760849.28607,360970976957.0657,124239943137.46674,527840719022.61926,420508468126.6382,161519041668.21533,-31344252683.031067,405755056738.8419,678903577432.2404,139606563177.03244,322895004648.4728,-159181604266.4569,723067976310.5839,450703533931.1854,-114692033450.50305,515676045718.58826,-286184518047.16626,39041224318.842636,565217649480.3909,501268320996.6001,-309763038508.7788,-403793376890.51,439256253105.89453,-191266749295.52087,-63964741680.35655,63654638437.26102,296181372138.384,105486476116.108,-817180176265.479,-1332579700367.4373,-439640990719.4673,-732863810826.9662,-570514982519.8037,-138160842858.44012,-502437137150.8154,56251424052.46477,-500337343808.29443,-56884481460.31072,-314234231585.1968,122767441556.45633,-370740503854.8828,-57147618761.15618,-568715743752.2329,-101132187336.36597,-419344724264.3706,-136228823427.1474,-476840560480.25977,-338348890687.3801,-44840889394.48553,-222833529764.14954,-543655938703.042,48266115927.73161,-271561112875.68726,-276918696577.11475,49666718669.55998,-151451115638.51,-286410770025.45825,-332348700305.09814,-266619202856.72974,-81967214676.27252,47530141254.847824,-346215293489.2334
lron-14,-584834996042.1914,-642623458953.4718,-389589464009.17474,-166470683185.97913,-181166226790.88458,259942233456.57898,229452949293.41223,150303262991.34595,52751349691.52417,-183849905943.31287,210429095494.83875,-565995960548.0208,47224000785.72131,1093565470270.3401,168294900081.39636,-507248687803.59705,-99489847093.37909,-545856017393.6416,84573113921.78577,-715729579904.7542,239583562078.5758,731757596857.278,-281460964623.5859,-28823904068.374268,-880513818762.9346,198542003417.20447,252356745808.86633,123389542105.46332,301330356712.22473,203966654418.77332,-682138375522.2332,-693544850121.7043,162763953718.365,97599570894.83972,-211525423473.7387,-536929716862.8451,-555891884782.4015,169278497693.05066,48096756566.81116,-181134916581.88034,277540111864.78906,-275990631843.54205,-515034651141.17676,-787426001250.666,643229884532.4456,858183158980.7533,-867309985049.6207,-245334529579.47528,306447074782.1134,-872863609183.1519,-578259054610.7854,-506865823052.3254,-760363347975.8455,-544060746723.4492,-647494592332.4885,-67468910075.860596,-685726826620.8278,231697451199.93774,-194496505963.3719,14189665983.291504,195585062812.00793,-53935586663.43909,91591677525.83655,6868544794289.113,-945067143839.1299,-810302044905.5344,801304666247.154,101065318051.20044,-92756588010.8833,-111266338629.3349,-434642665854.5901,104480302718.92859,229629537873.188,172818338584.66174,-286238985655.14923,-494045611083.7428,245208754300.01147,-268544064045.3819,786601712202.1384,417378807628.14026,-16038188052.772339,247129758928.53723,183119112885.7838,215609950605.47058,93745106245.59192,233707054530.0692,32329262812.98047,149990448042.40002,-200734903483.8813,-47869952613.8504,80427109969.90686,255769279797.04016,39774002719.051025,96771222711.6615,-39088450735.88019,113830223743.03113,-73529247751.28314,-25737629242.387695,419797550155.60474,-177297904861.71088,370202515195.442,135705914124.26257,-7704939615.328857,106021490579.15454,-53294065516.939514,211657584327.90808,-162462102167.32355,327784787374.80286
lron-15,116002562857.74643,15154862784.297531,-26552627662.12561,73915126226.28778,-279342253436.7249,26227341011.11245,-291518587677.4396,-143751317548.78943,-57366128447.765625,-110528358656.30101,422761814062.8263,146378218396.15454,26908893740.524902,37502995014.80864,-105656935509.47878,57364485426.28623,-63503011294.84656,-75418546675.50476,-200262396396.48285,-5978335866.0238495,-17558665573.6528,689874926.2024841,10905963032.329632,41198982443.08923,-14532863287.212006,-5305530248.165039,18695596908.715908,53681904276.12485,-14021521947.067001,-110435559483.70721,-64634924893.05018,14264315111.843613,23830302425.04132,67139384223.81305,9517504689.790066,-92452150010.07498,-115678993137.57584,2133676956.556633,-143509094494.03638,48675199369.16893,-424986340533.72546,220442686704.45996,54512724342.21002,69090491307.3234,39147522777.60535,6171801671.026733,-3889014104.957657,109339755564.60242,93218622750.40976,144380356202.66916,-30365379987.3099,34171726791.156345,140845745106.232,-69640123594.58635,-8931367367.31575,105074436193.02286,-113616045513.57523,65180882427.963615,49308585259.80957,145050906331.8438,21878296063.706696,52568729689.11023,-14150417366.648193,43029011802.07364,7099451606.377777,26523897437.804047,29779317108.438934,17539996462.683487,-3498344384.308899,59920274531.63568,-155265517359.85742,53049578610.628006,-3410641939.2576437,-198332480500.22623,-3080951433.3607674,-33932702120.553085,196203606109.38074,-84676932605.45465,34709732695.193634,7349059464.969421,-171358954575.08655,-248321766152.88745,40947564039.58838,23584061913.76528,49327717842.42111,29043267381.820755,-7582400784.43866,-6382852118.411011,26748330226.855423,35806421847.37747,36187131241.02899,-53944108972.657715,-39130325066.874,371764577.45373535,151622951775.22583,-102607783260.38268,5175699396.481934,-20241620211.38333,23675865893.18402,-16685792094.67511,26518564871.87439,143152531682.13092,-27738301250.167236,-17326646890.39013,-9472809039.305573,77004172497.47601,2242172149.149719,-10057525665.029577
lron-5,650321253873.6807,196657349445.11066,839926609458.1344,-103879663671.54385,-429356710188.1987,932214997734.1108,-147131077563.7633,-204985635342.12872,-162069400700.92212,648332377870.867,-97866154683.62984,-1752650749750.2573,496976035197.49817,-1432491717392.9644,-903425365487.5659,-808618475231.9507,456185338875.52905,-169275878677.76392,-79163881276.66182,129188432842.10403,-91170919007.32533,31946505817.52716,8187684838.862083,-261948079614.84265,912501190361.918,-258998288542.65112,-133837243630.66872,-146984293643.13837,-347730554134.10034,-130083150724.792,931610087425.4894,-236715079542.75558,-118117519103.96785,-259008773073.92953,542116681472.1834,39232698218.47247,311408962451.95325,-198454606098.9856,81874869395.51123,160782037779.9612,415647447155.15045,445813559360.67285,189589609418.72696,173705755670.44696,-66415019363.37694,-25260696237.559692,-225442091179.608,717605330676.276,-92165649005.5417,27071514371.15109,340560926956.19995,66294858637.78634,-116622812256.51302,948777966734.9574,-344471423829.0594,512368202014.8538,498090030890.0331,-447460569532.013,442959878509.29346,184614856622.12482,-88842112566.31447,124782523184.08197,-238956400014.292,-83763412637.88742,948008585508.4569,161723585811.62186,-192925988646.45923,-210560274237.02435,228117706426.3111,-194369880710.07642,474764316788.2868,-366876851791.64874,62557033483.03242,139605618144.91034,1124871682121.6287,-4371092570.109924,331218313047.95087,240229156809.73688,-192220092790.3839,-77836795721.7076,-85772618818.13692,-177438393268.96594,-125474046929.99538,-124164125071.89192,-135799055380.09804,-231206721385.19556,-146415425432.8479,-149735099429.41345,-343289580007.85693,-125594173542.1092,-271105037246.0111,-213408329090.0251,-156120605480.35107,-132545054861.37025,-69521078757.56084,-273694502307.8562,-141852516206.73853,-184558284984.49854,-186054621230.82935,-327375540519.468,-15418941115.466507,-204681679217.5976,-100760525480.5483,-30926969198.664215,-327736215906.7346,-161403656663.09204,-208487569453.5876,-75376824242.10683
lron-6,-488667845778.77625,886806889957.2108,85553126495.51074,193598644880.06973,300982087748.1901,294932954629.5622,-331381099570.7753,-368496211719.81805,-234962311754.83298,544832683811.24286,-349411414094.5546,-16602299683.561523,-382228423069.98895,-386922892255.0428,2149369661943.6973,-251571220091.03293,-236130450651.82162,1555757204470.8318,-179723060737.76303,-520180375113.89465,-255236617925.30185,-1070172197614.7782,-63591750347.12785,-521404335147.1268,593959936390.6371,-344797608344.8841,-345996483308.5682,242019038499.40707,214583337039.01715,-209778398322.38583,-715962327251.3563,259118357350.54742,-353466212832.49225,606535572215.9343,1164945867510.3884,877870461628.5271,243829803729.16394,-264406291960.65594,436115599354.2321,1288059675570.3762,614872736566.1057,1849440781765.2139,1515200213556.1948,-269290377477.37152,-314562268052.95184,1388847289365.364,-1693467419746.8127,1028821585407.9812,266427531743.4609,1102345689827.858,471105083219.4794,1772885760160.8418,-332225127132.4721,229847871069.1609,-18763331250.403618,383298353346.4623,427301508783.9275,317557101039.0708,717166908676.5522,493949969861.26056,-328542987589.50336,442568725208.8839,-420486178494.1149,-203477732539.37762,508442566297.96765,171675398025.97006,-393827220022.02277,-327642498530.1307,336750504990.83765,-413243310836.5184,-6256019407.20845,64482864817.88338,-1155229432259.6084,-1136214576869.8152,-1303999415928.1484,-387196955873.79376,1061986356550.8923,-2170016944.4555664,605282773213.7521,-120118911173.24976,-244640277110.4366,-367492930466.33026,-383513453045.137,-523409980337.3243,-293950026984.39264,-318046854719.1939,-356821003951.9692,-243236603199.77426,-291503834188.1243,-364605868604.613,-372270244289.06256,-386085221860.8383,-395993278266.1058,-803536372333.0369,-840645148000.753,-379809909077.6617,-361983226130.1827,-403018714320.02106,-312197161862.1088,-405751968179.8349,-387926539065.0931,-367590820593.48663,-319263668247.1164,-328691104865.4202,-349244064189.21735,-351602634223.4952,-481782180907.09686,-356711779996.4107
lron-7,-206505283791.26108,50669935293.64691,225538563379.17853,-145299893137.1565,60835278481.52685,-478289225854.4713,207018976169.6075,69900266969.31573,311882300290.6089,-282445342555.68353,154275377638.271,-409636671874.5249,78927448919.99933,115096442393.98914,18042223922.185852,-113489654942.6102,193094807588.79648,-402089819101.27356,212723188376.07028,-231503248779.1537,185595021581.4581,-19267919016.483093,-282140203126.68396,141945154418.4153,4895511602.309769,167881526242.4491,-58280615600.83566,-192371735932.4274,-51199088576.723526,213555395523.63315,141055581617.4908,-523333398563.8658,164770887600.7085,-310296213552.95264,-50510077369.798935,263782201210.68472,29689304710.95468,160583060858.41113,-292717939075.10815,-295179263652.5366,-399418751569.96375,-324390415181.20514,550836364486.3094,-107172605025.43634,97435633149.0235,394657894464.9757,-265873630940.15332,-40687473670.23128,-11996113204.628769,-171276310179.7411,-95773696276.22543,-109663200377.26096,-206733902060.64752,-510232143842.22766,14396378951.577574,-255117436907.985,236446021362.54507,-96062334376.08263,-298192767160.3613,136954864537.2384,77144900330.06415,-317370300185.43005,134384617663.08081,-250941471845.08487,-441147406223.2332,-387854101276.70825,69405966083.52814,227440689871.88284,-11076916902.801208,118035291986.31763,107857619617.26334,-730421108957.0029,-259248218766.6297,-68295274586.57443,156107979723.95474,117546999551.115,56560909315.094536,-299134718737.4536,139847752811.53784,161547856097.33032,63010795150.897896,146036421423.22977,204707955899.0117,86544331560.27338,42058471968.80305,-23580921803.33349,135979458369.77869,243369325700.60764,77542029428.6153,-83897058797.5101,172820036858.61548,105508200260.0799,77671317300.94257,137477954385.71838,254396674173.3497,114723947577.08167,19706817738.926094,88974839441.92352,303481337396.57764,180223731149.38705,715353047671.9111,196043664029.55966,66125487348.912056,159701625035.1931,95824453117.25275,141366383475.52737,182952441407.97653,130146930687.5433
madd-4,-27992530963.963318,233537265045.58594,-624574559079.8501,-126487223655.05594,-81922468581.20015,-171627121224.57944,-16274128542.135513,24603525498.010056,31059564887.58586,-506580833289.4925,-11499049709.084427,-131136909746.17926,-56709313935.084305,20932946821.070236,134396902155.94595,341460282620.3246,-3113738554.105545,-488510082385.2443,97114564653.40593,-322720789926.105,127964262840.24529,-245767075294.7178,282805790773.0382,151585693840.081,99397413209.6737,-12000061735.84822,-84203742179.86166,16630934766.866821,-253775358738.1924,-141790024039.7137,-228746236776.97482,-239334838789.6517,115885797666.16435,393656660915.73755,206303058989.2478,791542004022.8838,-472575734842.0138,153896702152.54083,548129794725.6064,-388431036822.57776,-254741586754.0488,-420660032637.41956,-796660586937.7256,167500451344.2172,36779980993.91057,-59418015896.22102,-549152646181.6416,71553804065.22928,331193079734.65814,-124155974031.19012,67707097876.32712,258846141981.24982,45519167109.62991,11795051273.767654,-412057409578.8696,531704987567.8519,481566816234.6223,446866947181.9411,259708760573.21835,-266781359760.43317,-48990796024.93123,427733686495.004,-32151728199.497757,720623643974.0726,-115201512759.4891,419512837903.7189,9557341837.126755,53132234998.93913,806691347096.0452,899600767.8883514,187879150956.9024,233326012806.41074,35143746071.88872,104558778457.14543,78545551639.67294,126441182092.68118,464206347935.75964,87082302601.78992,9500643516.031296,-21753436357.899857,-12817011946.225052,-36770469203.331985,-2386034899.921707,-18808648322.875687,-8505667960.120804,-80697581928.30258,-27063214204.649002,27008685129.705368,-7186188612.038162,-33371250361.97151,-53459277972.41658,51512872485.60509,-1623066000810.208,31712495358.965866,-134169100787.62302,-346745051789.8521,19309350657.348312,-555432631446.3109,72109867767.35942,-96127935038.08469,-24358678536.82527,129288770886.16472,-39670935272.64046,348016923393.8081,-140987962916.84348,-68130140449.60068,11767215394.031906,110045684651.19402
